2021-04-07 10:06:18 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'societe' ORDER BY pos
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'expedition' ORDER BY pos
2021-04-07 10:06:47 DEBUG   78.197.71.109   Expedition::fetch_lines
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT cd.rowid, cd.fk_product, cd.label as custom_label, cd.description, cd.qty as qty_asked, cd.product_type, cd.fk_unit, cd.total_ht, cd.total_localtax1, cd.total_localtax2, cd.total_ttc, cd.total_tva, cd.vat_src_code, cd.tva_tx, cd.localtax1_tx, cd.localtax2_tx, cd.localtax1_type, cd.localtax2_type, cd.info_bits, cd.price, cd.subprice, cd.remise_percent,cd.buy_price_ht as pa_ht, cd.fk_multicurrency, cd.multicurrency_code, cd.multicurrency_subprice, cd.multicurrency_total_ht, cd.multicurrency_total_tva, cd.multicurrency_total_ttc, cd.rang, ed.rowid as line_id, ed.qty as qty_shipped, ed.fk_origin_line, ed.fk_entrepot, p.ref as product_ref, p.label as product_label, p.fk_product_type, p.weight, p.weight_units, p.length, p.length_units, p.surface, p.surface_units, p.volume, p.volume_units, p.tobatch as product_tobatch FROM llx_expeditiondet as ed, llx_commandedet as cd LEFT JOIN llx_product as p ON p.rowid = cd.fk_product WHERE ed.fk_expedition = 577 AND ed.fk_origin_line = cd.rowid ORDER BY cd.rang, ed.fk_origin_line
2021-04-07 10:06:47 INFO    78.197.71.109   Expedition::valid
2021-04-07 10:06:47 DEBUG   78.197.71.109   BEGIN Transaction
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=UPDATE llx_societe SET client = 1 WHERE rowid = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT MAX(CAST(SUBSTRING(ref FROM 8) AS SIGNED)) as max FROM llx_expedition WHERE ref LIKE 'SH____-%' AND entity = 1
2021-04-07 10:06:47 INFO    78.197.71.109    mod_expedition_safor::getNextValue return SH2104-0289
2021-04-07 10:06:47 DEBUG   78.197.71.109    Expedition::valid update expedition
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=UPDATE llx_expedition SET ref='SH2104-0289', fk_statut = 1, date_valid = '2021-04-07 10:06:47', fk_user_valid = 1 WHERE rowid = 577
2021-04-07 10:06:47 DEBUG   78.197.71.109    Expedition::valid select details
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT cd.fk_product, cd.subprice, ed.rowid, ed.qty, ed.fk_entrepot, edb.rowid as edbrowid, edb.eatby, edb.sellby, edb.batch, edb.qty as edbqty, edb.fk_origin_stock FROM llx_commandedet as cd, llx_expeditiondet as ed LEFT JOIN llx_expeditiondet_batch as edb on edb.fk_expeditiondet = ed.rowid WHERE ed.fk_expedition = 577 AND cd.rowid = ed.fk_origin_line
2021-04-07 10:06:47 DEBUG   78.197.71.109     Expedition::setStatut
2021-04-07 10:06:47 DEBUG   78.197.71.109     sql=UPDATE llx_commande SET fk_statut = 2 WHERE rowid=4996
2021-04-07 10:06:47 INFO    78.197.71.109    Trigger 'WorkflowManager' for action 'SHIPPING_VALIDATE' launched by /var/www/html/food.bdcloud.fr/core/triggers/interface_20_modWorkflow_WorkflowManager.class.php. id=577
2021-04-07 10:06:47 INFO    78.197.71.109    Trigger 'ActionsAuto' for action 'SHIPPING_VALIDATE' launched by /var/www/html/food.bdcloud.fr/core/triggers/interface_50_modAgenda_ActionsAuto.class.php. id=577
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2234
2021-04-07 10:06:47 DEBUG   78.197.71.109    CActionComm::fetch
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=SELECT id, code, type, libelle as label, color, active, picto FROM llx_c_actioncomm WHERE code='AC_OTH_AUTO'
2021-04-07 10:06:47 DEBUG   78.197.71.109     ActionComm::add
2021-04-07 10:06:47 DEBUG   78.197.71.109     sql=INSERT INTO llx_actioncomm(datec,datep,datep2,durationp,fk_action,code,ref_ext,fk_soc,fk_project,note,fk_contact,fk_user_author,fk_user_action,fk_user_done,label,percent,priority,fulldayevent,location,transparency,fk_element,elementtype,entity,extraparams,email_msgid,email_from,email_sender,email_to,email_tocc,email_tobcc,email_subject,errors_to) VALUES ('2021-04-07 10:06:47', '2021-04-07 10:06:47', '2021-04-07 10:06:47', null, 40,'AC_SHIPPING_VALIDATE', null, 2234, null,  'Auteur: admin\nExpédition SH2104-0289 validée', null, 1, 1, null, 'Expédition SH2104-0289 validée','-1','0','0','', '0', 577, 'shipping', 1,null, null, null, null, null, null, null, null, null)
2021-04-07 10:06:48 DEBUG   78.197.71.109     sql=INSERT INTO llx_actioncomm_resources(fk_actioncomm, element_type, fk_element, mandatory, transparency, answer_status) VALUES(58790, 'user', 1, 0, 0, 0)
2021-04-07 10:06:48 INFO    78.197.71.109     Trigger 'EdifactBdcTriggers' for action 'ACTION_CREATE' launched by /var/www/html/food.bdcloud.fr/custom/edifactbdc/core/triggers/interface_99_modEdifactBdc_EdifactBdcTriggers.class.php. id=58790
2021-04-07 10:06:48 INFO    78.197.71.109     Trigger 'GenerateJournalVenteTriggers' for action 'ACTION_CREATE' launched by /var/www/html/food.bdcloud.fr/custom/generatejournalvente/core/triggers/interface_99_modGenerateJournalVente_GenerateJournalVenteTriggers.class.php. id=58790
2021-04-07 10:06:48 INFO    78.197.71.109     Trigger 'PriceByClientsTriggers' for action 'ACTION_CREATE' launched by /var/www/html/food.bdcloud.fr/custom/pricebyclients/core/triggers/interface_99_modPriceByClients_PriceByClientsTriggers.class.php. id=58790
2021-04-07 10:06:48 INFO    78.197.71.109    Trigger 'EdifactBdcTriggers' for action 'SHIPPING_VALIDATE' launched by /var/www/html/food.bdcloud.fr/custom/edifactbdc/core/triggers/interface_99_modEdifactBdc_EdifactBdcTriggers.class.php. id=577
2021-04-07 10:06:48 INFO    78.197.71.109    Trigger 'GenerateJournalVenteTriggers' for action 'SHIPPING_VALIDATE' launched by /var/www/html/food.bdcloud.fr/custom/generatejournalvente/core/triggers/interface_99_modGenerateJournalVente_GenerateJournalVenteTriggers.class.php. id=577
2021-04-07 10:06:48 INFO    78.197.71.109    Trigger 'PriceByClientsTriggers' for action 'SHIPPING_VALIDATE' launched by /var/www/html/food.bdcloud.fr/custom/pricebyclients/core/triggers/interface_99_modPriceByClients_PriceByClientsTriggers.class.php. id=577
2021-04-07 10:06:48 DEBUG   78.197.71.109    sql=UPDATE llx_ecm_files set filename = CONCAT('SH2104-0289', SUBSTR(filename, 10)), filepath = 'expedition/sending/SH2104-0289' WHERE filename LIKE '(PROV577)%' AND filepath = 'expedition/sending/(PROV577)' and entity = 1
2021-04-07 10:06:48 DEBUG   78.197.71.109   COMMIT Transaction
2021-04-07 10:06:48 DEBUG   78.197.71.109   Expedition::fetch
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT e.rowid, e.entity, e.ref, e.fk_soc as socid, e.date_creation, e.ref_customer, e.ref_ext, e.ref_int, e.fk_user_author, e.fk_statut, e.fk_projet as fk_project, e.billed, e.date_valid, e.weight, e.weight_units, e.size, e.size_units, e.width, e.height, e.date_expedition as date_expedition, e.model_pdf, e.fk_address, e.date_delivery, e.fk_shipping_method, e.tracking_number, e.note_private, e.note_public, e.fk_incoterms, e.location_incoterms, i.libelle as label_incoterms, s.libelle as shipping_method, el.fk_source as origin_id, el.sourcetype as origin FROM llx_expedition as e LEFT JOIN llx_element_element as el ON el.fk_target = e.rowid AND el.targettype = 'shipping' LEFT JOIN llx_c_incoterms as i ON e.fk_incoterms = i.rowid LEFT JOIN llx_c_shipment_mode as s ON e.fk_shipping_method = s.rowid WHERE e.entity IN (1) AND e.rowid=577
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT em.code, em.tracking FROM llx_c_shipment_mode as em WHERE em.rowid = 2
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2234
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2234
2021-04-07 10:06:48 DEBUG   78.197.71.109   Expedition::fetch_lines
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT cd.rowid, cd.fk_product, cd.label as custom_label, cd.description, cd.qty as qty_asked, cd.product_type, cd.fk_unit, cd.total_ht, cd.total_localtax1, cd.total_localtax2, cd.total_ttc, cd.total_tva, cd.vat_src_code, cd.tva_tx, cd.localtax1_tx, cd.localtax2_tx, cd.localtax1_type, cd.localtax2_type, cd.info_bits, cd.price, cd.subprice, cd.remise_percent,cd.buy_price_ht as pa_ht, cd.fk_multicurrency, cd.multicurrency_code, cd.multicurrency_subprice, cd.multicurrency_total_ht, cd.multicurrency_total_tva, cd.multicurrency_total_ttc, cd.rang, ed.rowid as line_id, ed.qty as qty_shipped, ed.fk_origin_line, ed.fk_entrepot, p.ref as product_ref, p.label as product_label, p.fk_product_type, p.weight, p.weight_units, p.length, p.length_units, p.surface, p.surface_units, p.volume, p.volume_units, p.tobatch as product_tobatch FROM llx_expeditiondet as ed, llx_commandedet as cd LEFT JOIN llx_product as p ON p.rowid = cd.fk_product WHERE ed.fk_expedition = 577 AND ed.fk_origin_line = cd.rowid ORDER BY cd.rang, ed.fk_origin_line
2021-04-07 10:06:48 DEBUG   78.197.71.109   Expedition::fetchObjectLink
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT rowid, fk_source, sourcetype, fk_target, targettype FROM llx_element_element WHERE (fk_source = 577 AND sourcetype = 'shipping') OR (fk_target = 577 AND targettype = 'shipping') ORDER BY sourcetype
2021-04-07 10:06:48 DEBUG   78.197.71.109   Commande::fetch
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT c.rowid, c.entity, c.date_creation, c.ref, c.fk_soc, c.fk_user_author, c.fk_user_valid, c.fk_statut, c.amount_ht, c.total_ht, c.total_ttc, c.tva as total_tva, c.localtax1 as total_localtax1, c.localtax2 as total_localtax2, c.fk_cond_reglement, c.fk_mode_reglement, c.fk_availability, c.fk_input_reason, c.fk_account, c.date_commande, c.date_valid, c.tms, c.date_livraison, c.fk_shipping_method, c.fk_warehouse, c.fk_projet as fk_project, c.remise_percent, c.remise, c.remise_absolue, c.source, c.facture as billed, c.note_private, c.note_public, c.ref_client, c.ref_ext, c.ref_int, c.model_pdf, c.last_main_doc, c.fk_delivery_address, c.extraparams, c.fk_incoterms, c.location_incoterms, c.fk_multicurrency, c.multicurrency_code, c.multicurrency_tx, c.multicurrency_total_ht, c.multicurrency_total_tva, c.multicurrency_total_ttc, c.module_source, c.pos_source, i.libelle as label_incoterms, p.code as mode_reglement_code, p.libelle as mode_reglement_libelle, cr.code as cond_reglement_code, cr.libelle as cond_reglement_libelle, cr.libelle_facture as cond_reglement_libelle_doc, ca.code as availability_code, ca.label as availability_label, dr.code as demand_reason_code FROM llx_commande as c LEFT JOIN llx_c_payment_term as cr ON c.fk_cond_reglement = cr.rowid LEFT JOIN llx_c_paiement as p ON c.fk_mode_reglement = p.id LEFT JOIN llx_c_availability as ca ON c.fk_availability = ca.rowid LEFT JOIN llx_c_input_reason as dr ON c.fk_input_reason = dr.rowid LEFT JOIN llx_c_incoterms as i ON c.fk_incoterms = i.rowid WHERE c.rowid=4996
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'commande' ORDER BY pos
2021-04-07 10:06:48 DEBUG   78.197.71.109   Commande::fetch_lines
2021-04-07 10:06:48 DEBUG   78.197.71.109   sql=SELECT l.rowid, l.fk_product, l.fk_parent_line, l.product_type, l.fk_commande, l.label as custom_label, l.description, l.price, l.qty, l.vat_src_code, l.tva_tx, l.localtax1_tx, l.localtax2_tx, l.localtax1_type, l.localtax2_type, l.fk_remise_except, l.remise_percent, l.subprice, l.fk_product_fournisseur_price as fk_fournprice, l.buy_price_ht as pa_ht, l.rang, l.info_bits, l.special_code, l.total_ht, l.total_ttc, l.total_tva, l.total_localtax1, l.total_localtax2, l.date_start, l.date_end, l.fk_unit, l.fk_multicurrency, l.multicurrency_code, l.multicurrency_subprice, l.multicurrency_total_ht, l.multicurrency_total_tva, l.multicurrency_total_ttc, p.ref as product_ref, p.description as product_desc, p.fk_product_type, p.label as product_label, p.tobatch as product_tobatch, p.weight, p.weight_units, p.volume, p.volume_units FROM llx_commandedet as l LEFT JOIN llx_product as p ON (p.rowid = l.fk_product) WHERE l.fk_commande = 4996 ORDER BY l.rang, l.rowid
